City_State,City,State, Postal, Latitude, Longitude, Number of POI
Lynn_MA,Lynn,MA,1902,42.4762,-70.92798,55
Lynn_MA,Lynn,MA,1904,42.50489,-70.98347,4
Lynn_MA,Lynn,MA,1905,42.460509,-70.969159,18
Saugus_MA,Saugus,MA,1906,42.462741,-71.013747,10
Swampscott_MA,Swampscott,MA,1907,42.47455,-70.91716,5
Nahant_MA,Nahant,MA,1908,42.422594,-70.932629,1
Amesbury_MA,Amesbury,MA,1913,42.85605,-70.934769,14
Beverly_MA,Beverly,MA,1915,42.56582,-70.880797,26
Boxford_MA,Boxford,MA,1921,42.66032,-71.00199,2
Byfield_MA,Byfield,MA,1922,42.744732,-70.919583,2
Danvers_MA,Danvers,MA,1923,42.582671,-70.931744,13
Essex_MA,Essex,MA,1929,42.63214,-70.78974,1
Gloucester_MA,Gloucester,MA,1930,42.627711,-70.655277,12
Hathorne_MA,Hathorne,MA,1937,42.589842,-70.977237,1
Ipswich_MA,Ipswich,MA,1938,42.687904,-70.852183,9
Lynnfield_MA,Lynnfield,MA,1940,42.523342,-71.023099,5
Manchester_MA,Manchester,MA,1944,42.581146,-70.765665,3
Marblehead_MA,Marblehead,MA,1945,42.50826,-70.85335,9
Middleton_MA,Middleton,MA,1949,42.597306,-71.015909,10
Newburyport_MA,Newburyport,MA,1950,42.80767,-70.88627,12
Newbury_MA,Newbury,MA,1951,42.790667,-70.870907,1
Salisbury_MA,Salisbury,MA,1952,42.853445,-70.869836,1
Peabody_MA,Peabody,MA,1960,42.530173,-70.9463,24
Saugus_MA,Saugus,MA,1960,42.453312,-70.990166,1
Rockport_MA,Rockport,MA,1966,42.651744,-70.60873,3
Rowley_MA,Rowley,MA,1969,42.71703,-70.8747,1
Salem_MA,Salem,MA,1970,42.517669,-70.889079,29
South Hamilton_MA,South Hamilton,MA,1982,42.621203,-70.877997,3
Hamilton_MA,Hamilton,MA,1982,42.62916,-70.84708,1
Topsfield_MA,Topsfield,MA,1983,42.627155,-70.974362,4
Wenham_MA,Wenham,MA,1984,42.60856,-70.88559,1
West Newbury_MA,West Newbury,MA,1985,42.808673,-70.962076,3
Bellingham_MA,Bellingham,MA,2019,42.07498,-71.4691,7
Canton_MA,Canton,MA,2021,42.1822,-71.10385,14
Cohasset_MA,Cohasset,MA,2025,42.232307,-70.809113,3
Dedham_MA,Dedham,MA,2026,42.23124,-71.147379,8
Dover_MA,Dover,MA,2030,42.25125,-71.2712,3
East Walpole_MA,East Walpole,MA,2032,42.148938,-71.23267,2
Foxborough_MA,Foxborough,MA,2035,42.057287,-71.244753,8
Franklin_MA,Franklin,MA,2038,42.089034,-71.40066,13
Hingham_MA,Hingham,MA,2043,42.227476,-70.87764,9
Hull_MA,Hull,MA,2045,42.304322,-70.920629,3
Mansfield_MA,Mansfield,MA,2048,42.02532,-71.2221,5
Marshfield_MA,Marshfield,MA,2050,42.132689,-70.727361,26
Medfield_MA,Medfield,MA,2052,42.194319,-71.312783,5
Medway_MA,Medway,MA,2053,42.142305,-71.406388,6
Millis_MA,Millis,MA,2054,42.164665,-71.360625,3
Norfolk_MA,Norfolk,MA,2056,42.09727,-71.32754,3
Norwell_MA,Norwell,MA,2061,42.155312,-70.879341,5
Norwood_MA,Norwood,MA,2062,42.177018,-71.205703,24
Scituate_MA,Scituate,MA,2066,42.203863,-70.768812,15
Sharon_MA,Sharon,MA,2067,42.118828,-71.171728,11
Stoughton_MA,Stoughton,MA,2072,42.13016,-71.13085,15
Walpole_MA,Walpole,MA,2081,42.163593,-71.238064,7
Westwood_MA,Westwood,MA,2090,42.22618,-71.21953,13
Wrentham_MA,Wrentham,MA,2093,42.072223,-71.332586,7
Boston_MA,Boston,MA,2108,42.313415,-71.059233,3
Boston_MA,Boston,MA,2109,42.363089,-71.052056,5
Boston_MA,Boston,MA,2111,42.3481,-71.0645,48
Boston_MA,Boston,MA,2113,42.36625,-71.0534,4
Boston_MA,Boston,MA,2114,42.365826,-71.066274,20
Boston_MA,Boston,MA,2115,42.341584,-71.091687,54
Boston_MA,Boston,MA,2116,42.3508,-71.0776,38
Boston_MA,Boston,MA,2118,42.3407,-71.07246,110
Roxbury_MA,Roxbury,MA,2118,42.340186,-71.079101,3
Roxbury_MA,Roxbury,MA,2119,42.323969,-71.087661,156
Roxbury Plain_MA,Roxbury Plain,MA,2119,42.315102,-71.078809,1
Roxbury_MA,Roxbury,MA,2120,42.327624,-71.105146,5
Boston_MA,Boston,MA,2120,42.3311,-71.10019,1
Roxbury Crossing_MA,Roxbury Crossing,MA,2120,42.333309,-71.087812,31
Dorchester_MA,Dorchester,MA,2121,42.316232,-71.084471,110
Dorchester_MA,Dorchester,MA,2122,42.292318,-71.064236,35
Boston_MA,Boston,MA,2122,42.3013,-71.0588,2
Dorchester_MA,Dorchester,MA,2124,42.289459,-71.072014,17
Dorchester Center_MA,Dorchester Center,MA,2124,42.289932,-71.085963,39
Dorchester_MA,Dorchester,MA,2125,42.321757,-71.060738,67
Mattapan_MA,Mattapan,MA,2126,42.277842,-71.077454,16
South Boston_MA,South Boston,MA,2127,42.332878,-71.044188,27
East Boston_MA,East Boston,MA,2128,42.3845,-70.9991,52
Charlestown_MA,Charlestown,MA,2129,42.3803,-71.0609,24
Jamaica Plain_MA,Jamaica Plain,MA,2130,42.313617,-71.114137,68
Boston_MA,Boston,MA,2130,42.306342,-71.10859,1
Roslindale_MA,Roslindale,MA,2131,42.281811,-71.122059,37
West Roxbury_MA,West Roxbury,MA,2132,42.263329,-71.155664,17
Allston_MA,Allston,MA,2134,42.3522,-71.138591,32
Brighton_MA,Brighton,MA,2135,42.352247,-71.153,40
Boston_MA,Boston,MA,2135,42.3438,-71.1492,1
Hyde Park_MA,Hyde Park,MA,2136,42.24417,-71.13209,19
Cambridge_MA,Cambridge,MA,2138,42.3824,-71.1167,11
Cambridge_MA,Cambridge,MA,2139,42.367661,-71.100966,46
Cambridge_MA,Cambridge,MA,2140,42.38308,-71.124054,23
Cambridge_MA,Cambridge,MA,2141,42.367204,-71.084666,24
Cambridge_MA,Cambridge,MA,2142,42.39212,-71.1317,1
Somerville_MA,Somerville,MA,2143,42.386,-71.086577,23
Somerville_MA,Somerville,MA,2144,42.406302,-71.126643,12
Somerville_MA,Somerville,MA,2145,42.39752,-71.0953,58
Malden_MA,Malden,MA,2148,42.43423,-71.04322,48
Everett_MA,Everett,MA,2149,42.408194,-71.051413,12
Chelsea_MA,Chelsea,MA,2150,42.406297,-71.037564,74
Revere_MA,Revere,MA,2151,42.416897,-71.00958,33
Winthrop_MA,Winthrop,MA,2152,42.38527,-70.98065,9
Medford_MA,Medford,MA,2155,42.430137,-71.125617,20
Quincy_MA,Quincy,MA,2169,42.24363,-70.9819,56
Quincy_MA,Quincy,MA,2170,42.26941,-71.00533,12
Quincy_MA,Quincy,MA,2171,42.277678,-71.024891,9
Arlington_MA,Arlington,MA,2174,42.429041,-71.167337,2
Melrose_MA,Melrose,MA,2176,42.44952,-71.050018,26
Stoneham_MA,Stoneham,MA,2180,42.48494,-71.09646,9
Braintree_MA,Braintree,MA,2184,42.21047,-70.97911,18
Milton_MA,Milton,MA,2186,42.25808,-71.08276,22
Weymouth_MA,Weymouth,MA,2188,42.1967,-70.94438,11
Weymouth_MA,Weymouth,MA,2189,42.221206,-70.932074,9
East Weymouth_MA,East Weymouth,MA,2189,42.22075,-70.93975,1
Weymouth_MA,Weymouth,MA,2190,42.186201,-70.95806,2
South Weymouth_MA,South Weymouth,MA,2190,42.17646,-70.935906,2
Weymouth_MA,Weymouth,MA,2191,42.239865,-70.948147,1
North Weymouth_MA,North Weymouth,MA,2191,42.24651,-70.94509,2
Boston_MA,Boston,MA,2215,42.352098,-71.121004,22
Brockton_MA,Brockton,MA,2301,42.067343,-71.044196,42
Brockton_MA,Brockton,MA,2302,42.064935,-71.013139,19
Avon_MA,Avon,MA,2322,42.114301,-71.045027,2
Bridgewater_MA,Bridgewater,MA,2324,41.988951,-70.984792,4
Carver_MA,Carver,MA,2330,41.891675,-70.773606,6
Duxbury_MA,Duxbury,MA,2332,42.035412,-70.736593,9
East Bridgewater_MA,East Bridgewater,MA,2333,42.029893,-70.957235,3
Halifax_MA,Halifax,MA,2338,41.99097,-70.85813,1
Hanover_MA,Hanover,MA,2339,42.132356,-70.867297,16
Hanson_MA,Hanson,MA,2341,42.062137,-70.856325,10
Holbrook_MA,Holbrook,MA,2343,42.147943,-71.006413,6
Middleborough_MA,Middleborough,MA,2346,41.8861,-70.91057,4
Middleboro_MA,Middleboro,MA,2346,41.8949,-70.905578,1
Middleborough_MA,Middleborough,MA,2346,41.887064,-70.911131,10
Lakeville_MA,Lakeville,MA,2347,41.792255,-70.983216,5
Abington_MA,Abington,MA,2351,42.118951,-70.953397,10
North Easton_MA,North Easton,MA,2356,42.058394,-71.111921,6
Pembroke_MA,Pembroke,MA,2359,42.044083,-70.823967,6
Plymouth_MA,Plymouth,MA,2360,41.94917,-70.71289,28
Kingston_MA,Kingston,MA,2364,41.984942,-70.720865,10
Plympton_MA,Plympton,MA,2367,41.972511,-70.797775,3
Randolph_MA,Randolph,MA,2368,42.18378,-71.06511,13
Rockland_MA,Rockland,MA,2370,42.12732,-70.922539,10
South Easton_MA,South Easton,MA,2375,42.034309,-71.099062,2
West Bridgewater_MA,West Bridgewater,MA,2379,42.020833,-71.015158,4
Whitman_MA,Whitman,MA,2382,42.08412,-70.951794,9
Lexington_MA,Lexington,MA,2420,42.458721,-71.220604,5
Lexington_MA,Lexington,MA,2421,42.446136,-71.252638,6
Brookline_MA,Brookline,MA,2445,42.3329,-71.1287,7
Brookline_MA,Brookline,MA,2446,42.344584,-71.123899,16
Waltham_MA,Waltham,MA,2451,42.38225,-71.242815,1
Waltham_MA,Waltham,MA,2452,42.40416,-71.25002,4
Waltham_MA,Waltham,MA,2453,42.364719,-71.230217,18
Newton_MA,Newton,MA,2458,42.35353,-71.181435,9
Newton Center_MA,Newton Center,MA,2459,42.308752,-71.190294,1
Newton_MA,Newton,MA,2459,42.30983,-71.19142,15
Newton Center_MA,Newton Center,MA,2459,42.321656,-71.187882,5
Newtonville_MA,Newtonville,MA,2460,42.357598,-71.212401,5
Newton Highlands_MA,Newton Highlands,MA,2461,42.31314,-71.20238,1
Newton_MA,Newton,MA,2462,42.3309,-71.257837,11
Newton_MA,Newton,MA,2464,42.31544,-71.218153,1
West Newton_MA,West Newton,MA,2465,42.3584,-71.22854,2
Newton_MA,Newton,MA,2465,42.34734,-71.224423,3
Auburndale_MA,Auburndale,MA,2466,42.352307,-71.242106,3
Newton_MA,Newton,MA,2466,42.334538,-71.243414,8
Chestnut Hill_MA,Chestnut Hill,MA,2467,42.302639,-71.15857,2
Waban_MA,Waban,MA,2468,42.326592,-71.232568,2
Watertown_MA,Watertown,MA,2472,42.376552,-71.199274,15
Arlington_MA,Arlington,MA,2474,42.404275,-71.145201,7
Arlington_MA,Arlington,MA,2476,42.417697,-71.162121,9
Belmont_MA,Belmont,MA,2478,42.395292,-71.164859,6
Wellesley_MA,Wellesley,MA,2481,42.31124,-71.29968,6
Wellesley_MA,Wellesley,MA,2482,42.304332,-71.297908,7
Needham_MA,Needham,MA,2492,42.28223,-71.255132,9
Weston_MA,Weston,MA,2493,42.360838,-71.295312,10
Needham_MA,Needham,MA,2494,42.29537,-71.24033,14
Bourne_MA,Bourne,MA,2532,41.738705,-70.592564,12
Bournedale_MA,Bournedale,MA,2532,41.764722,-70.571635,1
Chilmark_MA,Chilmark,MA,2535,41.338734,-70.752986,1
East Falmouth_MA,East Falmouth,MA,2536,41.576144,-70.560696,1
Teaticket_MA,Teaticket,MA,2536,41.567438,-70.591117,2
East Sandwich_MA,East Sandwich,MA,2537,41.735678,-70.458785,2
East Wareham_MA,East Wareham,MA,2538,41.75849,-70.67613,5
Edgartown_MA,Edgartown,MA,2539,41.389305,-70.522777,1
Falmouth_MA,Falmouth,MA,2540,41.589548,-70.607661,13
Nantucket_MA,Nantucket,MA,2554,41.273363,-70.098545,3
North Falmouth_MA,North Falmouth,MA,2556,41.638167,-70.621365,1
Oak Bluffs_MA,Oak Bluffs,MA,2557,41.455721,-70.567226,2
Onset_MA,Onset,MA,2558,41.74451,-70.65846,1
Pocasset_MA,Pocasset,MA,2559,41.69028,-70.618193,1
Sandwich_MA,Sandwich,MA,2563,41.75209,-70.496151,4
Vineyard Haven_MA,Vineyard Haven,MA,2568,41.452801,-70.610357,5
Wareham_MA,Wareham,MA,2571,41.755963,-70.687595,9
Wareham_MA,Wareham,MA,2572,41.791179,-70.766256,1
West Tisbury_MA,West Tisbury,MA,2575,41.419303,-70.664466,2
Wareham_MA,Wareham,MA,2576,41.77065,-70.746876,1
Hyannis_MA,Hyannis,MA,2601,41.65205,-70.28523,21
Brewster_MA,Brewster,MA,2631,41.757407,-70.069145,6
Centerville_MA,Centerville,MA,2632,41.646991,-70.352994,1
Chatham_MA,Chatham,MA,2633,41.686392,-69.961647,3
Eastham_MA,Eastham,MA,2642,41.840926,-69.974059,1
Forestdale_MA,Forestdale,MA,2644,41.697034,-70.504555,1
Harwich_MA,Harwich,MA,2645,41.710397,-70.075687,7
Marstons Mills_MA,Marstons Mills,MA,2648,41.660276,-70.387386,2
Mashpee_MA,Mashpee,MA,2649,41.615271,-70.507204,4
North Eastham_MA,North Eastham,MA,2651,41.859012,-69.969,1
Orleans_MA,Orleans,MA,2653,41.781093,-69.993904,6
Provincetown_MA,Provincetown,MA,2657,42.051829,-70.18952,1
South Dennis_MA,South Dennis,MA,2660,41.713458,-70.157254,1
South Yarmouth_MA,South Yarmouth,MA,2664,41.677336,-70.194188,3
Yarmouth_MA,Yarmouth,MA,2664,41.646974,-70.204966,7
Truro_MA,Truro,MA,2666,42.017576,-70.071058,1
Wellfleet_MA,Wellfleet,MA,2667,41.941378,-70.023371,1
West Barnstable_MA,West Barnstable,MA,2668,41.69915,-70.327426,1
West Dennis_MA,West Dennis,MA,2670,41.668558,-70.152455,1
West Yarmouth_MA,West Yarmouth,MA,2673,41.674076,-70.245895,2
Attleboro_MA,Attleboro,MA,2703,41.938584,-71.301561,2
South Attleboro_MA,South Attleboro,MA,2703,41.917505,-71.349773,1
Attleboro_MA,Attleboro,MA,2703,41.91581,-71.27194,21
Cuttyhunk_MA,Cuttyhunk,MA,2713,41.422944,-70.931601,1
Dighton_MA,Dighton,MA,2715,41.835102,-71.11497,3
Freetown_MA,Freetown,MA,2717,41.76137,-71.01474,1
East Freetown_MA,East Freetown,MA,2717,41.760692,-71.016226,1
East Taunton_MA,East Taunton,MA,2718,41.871536,-71.041476,4
Taunton_MA,Taunton,MA,2718,41.853568,-71.034556,2
Fairhaven_MA,Fairhaven,MA,2719,41.64874,-70.861291,9
Fall River_MA,Fall River,MA,2720,41.715328,-71.130052,17
Fall River_MA,Fall River,MA,2721,41.672866,-71.169154,26
Fall River_MA,Fall River,MA,2723,41.699018,-71.141122,8
Fall River_MA,Fall River,MA,2724,41.675287,-71.182871,10
Somerset_MA,Somerset,MA,2725,41.7225,-71.17884,1
Somerset_MA,Somerset,MA,2726,41.742475,-71.147159,6
Marion_MA,Marion,MA,2738,41.703926,-70.768095,1
Mattapoisett_MA,Mattapoisett,MA,2739,41.66051,-70.81386,4
New Bedford_MA,New Bedford,MA,2740,41.625471,-70.944605,66
Acushnet_MA,Acushnet,MA,2743,41.72586,-70.90656,2
New Bedford_MA,New Bedford,MA,2744,41.61955,-70.92728,6
New Bedford_MA,New Bedford,MA,2745,41.66948,-70.93135,9
New Bedford_MA,New Bedford,MA,2746,41.659974,-70.929429,11
North Dartmouth_MA,North Dartmouth,MA,2747,41.626959,-70.964567,2
Dartmouth_MA,Dartmouth,MA,2747,41.627334,-70.960137,7
Dartmouth_MA,Dartmouth,MA,2748,41.59391,-70.97837,5
South Dartmouth_MA,South Dartmouth,MA,2748,41.604887,-70.939705,1
North Attleborough_MA,North Attleborough,MA,2760,41.98012,-71.33428,9
North Attleboro_MA,North Attleboro,MA,2760,41.979276,-71.324427,5
Plainville_MA,Plainville,MA,2762,42.01205,-71.30295,2
North Dighton_MA,North Dighton,MA,2764,41.85205,-71.19713,1
Norton_MA,Norton,MA,2766,41.960579,-71.196757,9
Raynham_MA,Raynham,MA,2767,41.945946,-71.035824,6
Rehoboth_MA,Rehoboth,MA,2769,41.84816,-71.25255,2
Rochester_MA,Rochester,MA,2770,41.78594,-70.8716,2
Seekonk_MA,Seekonk,MA,2771,41.797657,-71.316361,4
Swansea_MA,Swansea,MA,2777,41.764965,-71.242191,7
Berkley_MA,Berkley,MA,2779,41.848295,-71.086556,2
Taunton_MA,Taunton,MA,2780,41.879328,-71.057177,35
Westport_MA,Westport,MA,2790,41.65247,-71.08238,4
Ashaway_RI,Ashaway,RI,2804,41.420569,-71.791192,1
Barrington_RI,Barrington,RI,2806,41.747187,-71.321275,6
Block Island_RI,Block Island,RI,2807,41.16432,-71.560761,1
Bradford_RI,Bradford,RI,2808,41.39841,-71.746852,1
Bristol_RI,Bristol,RI,2809,41.68784,-71.269358,5
Charlestown_RI,Charlestown,RI,2813,41.449822,-71.655812,1
Chepachet_RI,Chepachet,RI,2814,41.912146,-71.778224,1
Clayville_RI,Clayville,RI,2815,41.77221,-71.670978,1
Coventry_RI,Coventry,RI,2816,41.71308,-71.551872,9
West Greenwich_RI,West Greenwich,RI,2817,41.619886,-71.683601,4
East Greenwich_RI,East Greenwich,RI,2818,41.638887,-71.483626,7
Exeter_RI,Exeter,RI,2822,41.587564,-71.709202,3
Foster_RI,Foster,RI,2825,41.813829,-71.732449,1
Smithfield_RI,Smithfield,RI,2828,41.870335,-71.549539,1
Greenville_RI,Greenville,RI,2828,41.871196,-71.554551,1
Harrisville_RI,Harrisville,RI,2830,41.965556,-71.678179,6
Hope_RI,Hope,RI,2831,41.735911,-71.562703,1
Hope Valley_RI,Hope Valley,RI,2832,41.510851,-71.712826,1
Jamestown_RI,Jamestown,RI,2835,41.498778,-71.378622,3
Little Compton_RI,Little Compton,RI,2837,41.5096,-71.17277,1
Manville_RI,Manville,RI,2838,41.963091,-71.467942,1
Newport_RI,Newport,RI,2840,41.500459,-71.309951,16
Middletown_RI,Middletown,RI,2842,41.496863,-71.281285,5
North Kingstown_RI,North Kingstown,RI,2852,41.619459,-71.464806,8
North Scituate_RI,North Scituate,RI,2857,41.865884,-71.712645,6
Pascoag_RI,Pascoag,RI,2859,41.938604,-71.674872,1
Pawtucket_RI,Pawtucket,RI,2860,41.868997,-71.384952,25
Pawtucket_RI,Pawtucket,RI,2861,41.888321,-71.364773,6
Central Falls_RI,Central Falls,RI,2863,41.892346,-71.387999,12
Cumberland_RI,Cumberland,RI,2864,41.905917,-71.392684,13
Lincoln_RI,Lincoln,RI,2865,41.903011,-71.456978,8
Portsmouth_RI,Portsmouth,RI,2871,41.616731,-71.244563,5
Saunderstown_RI,Saunderstown,RI,2874,41.499095,-71.511232,1
Slatersville_RI,Slatersville,RI,2876,42.001732,-71.567004,1
Tiverton_RI,Tiverton,RI,2878,41.667125,-71.186701,6
Wakefield_RI,Wakefield,RI,2879,41.445287,-71.495654,3
Peace Dale_RI,Peace Dale,RI,2879,41.45431,-71.500896,1
Wakefield_RI,Wakefield,RI,2879,41.44659,-71.494976,5
Kingston_RI,Kingston,RI,2881,41.494249,-71.516384,2
Narragansett_RI,Narragansett,RI,2882,41.402108,-71.466124,6
Warren_RI,Warren,RI,2885,41.724437,-71.254071,3
Warwick_RI,Warwick,RI,2886,41.684183,-71.46418,12
Warwick_RI,Warwick,RI,2888,41.754392,-71.414518,8
Warwick_RI,Warwick,RI,2889,41.705785,-71.376004,9
Westerly_RI,Westerly,RI,2891,41.401575,-71.829859,7
West Kingston_RI,West Kingston,RI,2892,41.478391,-71.550449,1
West Warwick_RI,West Warwick,RI,2893,41.724445,-71.505411,7
Wood River Junction_RI,Wood River Junction,RI,2894,41.450085,-71.69645,4
Woonsocket_RI,Woonsocket,RI,2895,42.013377,-71.502032,26
North Smithfield_RI,North Smithfield,RI,2896,41.953963,-71.544601,3
Wyoming_RI,Wyoming,RI,2898,41.500759,-71.661828,1
Providence_RI,Providence,RI,2903,41.820899,-71.421671,13
North Providence_RI,North Providence,RI,2904,41.868306,-71.451115,5
Providence_RI,Providence,RI,2904,41.851013,-71.434121,4
North Providence_RI,North Providence,RI,2904,41.861762,-71.469092,1
Providence_RI,Providence,RI,2905,41.807599,-71.4135,1
Cranston_RI,Cranston,RI,2905,41.773273,-71.40715,4
Providence_RI,Providence,RI,2905,41.803301,-71.415868,9
Providence_RI,Providence,RI,2906,41.81964,-71.39393,11
Providence_RI,Providence,RI,2907,41.799506,-71.418236,12
Providence_RI,Providence,RI,2908,41.850613,-71.427104,15
Providence_RI,Providence,RI,2909,41.811095,-71.435392,24
Cranston_RI,Cranston,RI,2910,41.780173,-71.437864,8
North Providence_RI,North Providence,RI,2911,41.857273,-71.47716,4
East Providence_RI,East Providence,RI,2914,41.812453,-71.382422,14
Riverside_RI,Riverside,RI,2915,41.76358,-71.34186,6
Rumford_RI,Rumford,RI,2916,41.841722,-71.360764,1
Smithfield_RI,Smithfield,RI,2917,41.881123,-71.541584,5
Johnston_RI,Johnston,RI,2919,41.834391,-71.548031,9
Cranston_RI,Cranston,RI,2920,41.747464,-71.47011,18
Cranston_RI,Cranston,RI,2921,41.753181,-71.508067,2
Amherst_NH,Amherst,NH,3031,42.867274,-71.631405,3
Auburn_NH,Auburn,NH,3032,43.00648,-71.34712,1
Brookline_NH,Brookline,NH,3033,42.739439,-71.665266,2
Candia_NH,Candia,NH,3034,43.062262,-71.287983,1
Chester_NH,Chester,NH,3036,42.958527,-71.255391,1
Deerfield_NH,Deerfield,NH,3037,43.14773,-71.23424,1
Derry_NH,Derry,NH,3038,42.886175,-71.305299,23
Epping_NH,Epping,NH,3042,43.045717,-71.07545,9
Francestown_NH,Francestown,NH,3043,42.981583,-71.802573,1
Fremont_NH,Fremont,NH,3044,42.985409,-71.130973,1
Goffstown_NH,Goffstown,NH,3045,43.012413,-71.583711,4
Dunbarton_NH,Dunbarton,NH,3046,43.10034,-71.61077,1
Greenfield_NH,Greenfield,NH,3047,42.950869,-71.879211,1
Mason_NH,Mason,NH,3048,42.744897,-71.768956,1
Greenville_NH,Greenville,NH,3048,42.76529,-71.812514,6
Hollis_NH,Hollis,NH,3049,42.747197,-71.594458,4
Hudson_NH,Hudson,NH,3051,42.794328,-71.438233,8
Litchfield_NH,Litchfield,NH,3052,42.838497,-71.477831,3
Londonderry_NH,Londonderry,NH,3053,42.873547,-71.380315,6
Merrimack_NH,Merrimack,NH,3054,42.841192,-71.492603,11
Milford_NH,Milford,NH,3055,42.826653,-71.657891,10
Mont Vernon_NH,Mont Vernon,NH,3057,42.8921,-71.6751,1
Nashua_NH,Nashua,NH,3060,42.75281,-71.464933,35
Nashua_NH,Nashua,NH,3062,42.713623,-71.472299,8
Nashua_NH,Nashua,NH,3063,42.766101,-71.513449,12
Nashua_NH,Nashua,NH,3064,42.768826,-71.475503,11
New Boston_NH,New Boston,NH,3070,42.978718,-71.688074,1
New Ipswich_NH,New Ipswich,NH,3071,42.755321,-71.851096,5
Pelham_NH,Pelham,NH,3076,42.727506,-71.326842,8
Raymond_NH,Raymond,NH,3077,43.034238,-71.193152,6
Salem_NH,Salem,NH,3079,42.765317,-71.19005,14
Lyndeborough_NH,Lyndeborough,NH,3082,42.881704,-71.786475,1
Temple_NH,Temple,NH,3084,42.800348,-71.842556,1
Wilton_NH,Wilton,NH,3086,42.846701,-71.746708,3
Windham_NH,Windham,NH,3087,42.8,-71.3043,5
Manchester_NH,Manchester,NH,3101,42.973994,-71.463589,22
Manchester_NH,Manchester,NH,3102,42.993594,-71.505507,31
Manchester_NH,Manchester,NH,3103,42.984132,-71.454715,29
Manchester_NH,Manchester,NH,3104,43.003377,-71.462783,9
Hooksett_NH,Hooksett,NH,3106,43.044833,-71.445659,7
Manchester_NH,Manchester,NH,3109,42.964637,-71.417279,2
Bedford_NH,Bedford,NH,3110,42.937267,-71.503349,9
Waterville Valley_NH,Waterville Valley,NH,3215,43.94356,-71.50212,1
Andover_NH,Andover,NH,3216,43.434657,-71.821861,1
Ashland_NH,Ashland,NH,3217,43.69656,-71.63445,1
Belmont_NH,Belmont,NH,3220,43.450879,-71.480232,6
Bradford_NH,Bradford,NH,3221,43.2653,-71.937509,1
Sutton Mills_NH,Sutton Mills,NH,3221,43.332419,-71.95458,1
Bristol_NH,Bristol,NH,3222,43.593009,-71.737871,10
Campton_NH,Campton,NH,3223,43.851384,-71.634562,1
Canterbury_NH,Canterbury,NH,3224,43.335411,-71.562309,1
Ctr Barnstead_NH,Ctr Barnstead,NH,3225,43.34853,-71.26332,1
Ctr Sandwich_NH,Ctr Sandwich,NH,3227,43.806157,-71.441016,1
Center Sandwich_NH,Center Sandwich,NH,3227,43.811441,-71.44239,3
Contoocook_NH,Contoocook,NH,3229,43.230411,-71.717537,1
Hopkinton_NH,Hopkinton,NH,3229,43.190452,-71.670587,1
Contoocook_NH,Contoocook,NH,3229,43.230629,-71.719344,2
Danbury_NH,Danbury,NH,3230,43.524556,-71.852145,1
Epsom_NH,Epsom,NH,3234,43.210431,-71.362422,3
Franklin_NH,Franklin,NH,3235,43.451506,-71.644818,17
 Franklin_NH, Franklin,NH,3235,43.451825,-71.662868,1
Henniker_NH,Henniker,NH,3242,43.179168,-71.825274,6
Hill_NH,Hill,NH,3243,43.522823,-71.699617,1
Hillsboro_NH,Hillsboro,NH,3244,43.118081,-71.900684,7
Holderness_NH,Holderness,NH,3245,43.745626,-71.61869,1
Laconia_NH,Laconia,NH,3246,43.557597,-71.47236,16
Gilford_NH,Gilford,NH,3249,43.54263,-71.404237,3
Lincoln_NH,Lincoln,NH,3251,44.043105,-71.67294,6
Meredith_NH,Meredith,NH,3253,43.66286,-71.49358,6
Moultonborough_NH,Moultonborough,NH,3254,43.75086,-71.396058,1
Moultonboro_NH,Moultonboro,NH,3254,43.748752,-71.402787,1
Moultonborough_NH,Moultonborough,NH,3254,43.75086,-71.396058,1
New Hampton_NH,New Hampton,NH,3256,43.60668,-71.65715,1
New London_NH,New London,NH,3257,43.416467,-71.985548,5
Chichester_NH,Chichester,NH,3258,43.25303,-71.37865,1
North Sutton_NH,North Sutton,NH,3260,43.348483,-71.904249,2
Northwood_NH,Northwood,NH,3261,43.20777,-71.1753,2
Pittsfield_NH,Pittsfield,NH,3263,43.3028,-71.3179,11
Plymouth_NH,Plymouth,NH,3264,43.76509,-71.702957,5
Rumney_NH,Rumney,NH,3266,43.79516,-71.80728,1
Salisbury_NH,Salisbury,NH,3268,43.38204,-71.720509,1
Sanbornton_NH,Sanbornton,NH,3269,43.495467,-71.582987,1
Pembroke_NH,Pembroke,NH,3275,43.194003,-71.483279,5
Allenstown_NH,Allenstown,NH,3275,43.12478,-71.45982,2
Suncook_NH,Suncook,NH,3275,43.13064,-71.45312,1
Allenstown_NH,Allenstown,NH,3275,43.130603,-71.451678,3
Northfield_NH,Northfield,NH,3276,43.433821,-71.597229,1
Tilton_NH,Tilton,NH,3276,43.443472,-71.60344,6
Northfield_NH,Northfield,NH,3276,43.441455,-71.592574,4
Warner_NH,Warner,NH,3278,43.282021,-71.815746,4
Warren_NH,Warren,NH,3279,43.92581,-71.89106,1
